,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,liveWeight
9646,9647.0,90.99827373701741,11.707473063828958,3.0,141.0,258.0,1.0,62.0,0.0,0.0,0.01864838033847449,13649.741060552613,120.68736569896208
12436,12437.0,90.99794313736987,11.707434295585935,3.0,183.0,299.0,1.0,75.0,4.0,0.0,0.018648340404462792,13649.691470605481,120.68692723789107
12455,12456.0,90.99756268096802,11.707389680818935,3.0,183.0,300.0,1.0,76.0,5.0,0.0,0.01864829444812306,13649.634402145202,120.68642265380373
10770,10771.0,90.99740649711852,11.707371365695254,3.0,155.0,270.0,1.0,87.0,8.0,0.0,0.018648275582261502,13649.610974567779,120.68621551341978
12478,12479.0,90.99665647250328,11.707283412980324,3.0,183.0,298.0,1.0,79.0,6.0,0.0,0.01864818498480351,13649.498470875491,120.68522078581336
4935,4936.0,90.99654560617459,11.707270412080883,2.0,71.0,185.0,1.0,44.0,4.0,0.0,0.01864817159296702,13649.48184092619,120.68507374824216
4260,4261.0,90.99613737839003,11.707222540662757,3.0,57.0,173.0,1.0,66.0,1.0,11.0,0.018648122282056968,13649.420606758506,120.68453233208227
2942,2943.0,90.99590178184995,11.707194913095732,1.0,43.0,157.0,1.0,25.0,8.0,27.0,0.018648093823731088,13649.385267277492,120.68421986982752
16,17.0,90.99574072650013,11.707176026708561,1.0,1.0,116.0,1.0,2.0,0.0,68.0,0.01864807436943217,13649.36110897502,120.68400626856781
12415,12416.0,90.99451601619926,11.70703240929418,3.0,183.0,296.0,1.0,73.0,4.0,0.0,0.018647926433469592,13649.177402429888,120.68238198434915
7045,7046.0,90.99391069836926,11.70696142582849,3.0,99.0,214.0,1.0,71.0,3.0,0.0,0.01864785331555307,13649.08660475539,120.68157917555605
11414,11415.0,90.99333372555463,11.706893766281784,3.0,169.0,286.0,1.0,63.0,0.0,0.0,0.018647783621509918,13649.000058833195,120.68081395962153
793,794.0,90.99322946945878,11.706881540540799,3.0,1.0,115.0,1.0,80.0,6.0,69.0,0.01864777102814616,13648.984420418818,120.68067568893737
184,185.0,90.99233345848413,11.706776468525526,1.0,1.0,118.0,1.0,19.0,6.0,66.0,0.01864766279666737,13648.850018772619,120.67948734546965
12573,12574.0,90.99227721648516,11.706769873226651,3.0,183.0,298.0,1.0,88.0,9.0,0.0,0.018647656003051523,13648.841582472774,120.6794127539591
25,26.0,90.99111635917866,11.706633743625467,1.0,1.0,117.0,1.0,3.0,0.0,67.0,0.01864751578011961,13648.667453876798,120.67787315540937
9389,9390.0,90.98929253344382,11.706419870078282,2.0,141.0,257.0,1.0,36.0,1.0,0.0,0.018647295475571604,13648.393880016572,120.67545428838702
12150,12151.0,90.9885508945461,11.706332900726576,2.0,183.0,296.0,1.0,47.0,5.0,0.0,0.01864720589113767,13648.282634181915,120.67447068242187
12092,12093.0,90.98781183213693,11.706246233510505,2.0,183.0,300.0,1.0,41.0,3.0,0.0,0.018647116617932506,13648.17177482054,120.6734904935503
8080,8081.0,90.98596343550732,11.706029478622018,3.0,113.0,230.0,1.0,83.0,7.0,0.0,0.018646893345495654,13647.894515326097,120.67103903913437
8389,8390.0,90.98556387094055,11.705982623108582,1.0,127.0,241.0,1.0,24.0,7.0,0.0,0.018646845081102252,13647.834580641083,120.67050911265325
8089,8090.0,90.98551014225171,11.705976322536632,3.0,113.0,225.0,1.0,84.0,7.0,0.0,0.01864683859108107,13647.826521337756,120.67043785444524
7342,7343.0,90.98536684032595,11.70595951803026,1.0,113.0,227.0,1.0,12.0,3.0,0.0,0.01864682128128731,13647.805026048893,120.67024779884078
4703,4704.0,90.98474650064126,11.705886773005181,1.0,71.0,182.0,1.0,21.0,6.0,2.0,0.018646746348927285,13647.71197509619,120.66942506716349
9941,9942.0,90.98405037055795,11.705805140310032,1.0,155.0,268.0,1.0,2.0,0.0,0.0,0.018646662261664965,13647.607555583692,120.66850181771612
6304,6305.0,90.9838866957914,11.705785946753192,3.0,85.0,197.0,1.0,88.0,9.0,0.0,0.018646642490989004,13647.58300436871,120.66828474242891
8375,8376.0,90.98327218813685,11.705713885629512,1.0,127.0,240.0,1.0,23.0,7.0,0.0,0.018646568263107788,13647.490828220527,120.66746974553959
2336,2337.0,90.98211497140586,11.705578182945649,2.0,29.0,141.0,1.0,55.0,8.0,43.0,0.018646428480086272,13647.31724571088,120.66593497533934
11031,11032.0,90.98208337199121,11.705574477394855,1.0,169.0,280.0,1.0,23.0,7.0,0.0,0.018646424663116452,13647.312505798682,120.66589306630134
7058,7059.0,90.98128239159706,11.705480549277247,3.0,99.0,211.0,1.0,73.0,4.0,0.0,0.01864632791075988,13647.19235873956,120.6648307580863
652,653.0,90.98061259263996,11.70540200433947,3.0,1.0,113.0,1.0,65.0,1.0,71.0,0.018646247004133247,13647.091888895993,120.66394243055697
5017,5018.0,90.98052015617961,11.70539116464504,2.0,71.0,185.0,1.0,52.0,7.0,0.0,0.018646235838511452,13647.07802342694,120.66381983578198
5383,5384.0,90.97954189171757,11.7052764470563,3.0,71.0,184.0,1.0,87.0,8.0,0.0,0.018646117671607974,13646.931283757636,120.66252240280845
9169,9170.0,90.97932716797574,11.705251267167975,1.0,141.0,258.0,1.0,13.0,4.0,0.0,0.018646091734615667,13646.899075196361,120.66223762331
2135,2136.0,90.97909291493202,11.705223797147983,2.0,29.0,147.0,1.0,34.0,1.0,37.0,0.018646063438633235,13646.863937239803,120.66192694288067
6217,6218.0,90.97889711367269,11.705200836231773,3.0,85.0,201.0,1.0,79.0,6.0,0.0,0.018646039787333934,13646.834567050902,120.66166725951284
7266,7267.0,90.97860578029596,11.70516667260446,1.0,113.0,228.0,1.0,4.0,1.0,0.0,0.018646004596484255,13646.790867044394,120.66128087572409
902,903.0,90.97814974883846,11.70511319541989,3.0,1.0,115.0,1.0,90.0,9.0,69.0,0.018645949511365202,13646.72246232577,120.66067605946745
4751,4752.0,90.97732166652997,11.705016089157327,1.0,71.0,186.0,1.0,26.0,8.0,0.0,0.018645849485351137,13646.598249979495,120.65957780706893
4038,4039.0,90.97718486686617,11.705000047148054,2.0,57.0,175.0,1.0,44.0,4.0,9.0,0.01864583296099824,13646.577730029925,120.65939637515407
11382,11383.0,90.97695184301674,11.704972721271297,2.0,169.0,282.0,1.0,60.0,9.0,0.0,0.018645804813500446,13646.54277645251,120.65908732495588
10958,10959.0,90.97670715250109,11.704944027286153,1.0,169.0,283.0,1.0,16.0,5.0,0.0,0.018645775256759513,13646.506072875163,120.65876280172559
11592,11593.0,90.97640806465365,11.704908954319679,3.0,169.0,282.0,1.0,81.0,6.0,0.0,0.018645739129238555,13646.461209698047,120.6583661334929
9866,9867.0,90.97618744272859,11.704883082772415,3.0,141.0,254.0,1.0,84.0,7.0,0.0,0.018645712479800812,13646.428116409288,120.65807353147028
3131,3132.0,90.97587785201414,11.704846778172142,2.0,43.0,157.0,1.0,43.0,4.0,27.0,0.01864567508361635,13646.381677802121,120.65766293370575
2123,2124.0,90.97542745705081,11.704793961959167,2.0,29.0,143.0,1.0,33.0,0.0,41.0,0.018645620679360774,13646.314118557622,120.65706559290558
1788,1789.0,90.97526851410538,11.704775323286135,3.0,15.0,126.0,1.0,89.0,9.0,58.0,0.018645601480273284,13646.290277115808,120.65685479324321
10443,10444.0,90.97379810095478,11.704602893173796,2.0,155.0,270.0,1.0,53.0,7.0,0.0,0.01864542386567158,13646.069715143218,120.6549046431761
4972,4973.0,90.9735143877469,11.704569623136537,2.0,71.0,185.0,1.0,47.0,5.0,0.0,0.01864538959530134,13646.027158162035,120.65452836571207
7767,7768.0,90.9727975926926,11.704485567133853,2.0,113.0,227.0,1.0,53.0,7.0,0.0,0.01864530301198504,13645.91963890389,120.65357770914139
8918,8919.0,90.9722259366844,11.704418531070095,3.0,127.0,244.0,1.0,78.0,5.0,0.0,0.01864523396035189,13645.83389050266,120.65281954467427
7683,7684.0,90.97088023772154,11.704260725746304,2.0,113.0,229.0,1.0,45.0,4.0,0.0,0.018645071410323417,13645.632035658231,120.65103479803919
8068,8069.0,90.96810189232863,11.70393491907896,3.0,113.0,225.0,1.0,82.0,7.0,0.0,0.01864473580776771,13645.215283849295,120.64734998982577
2159,2160.0,90.9677315199763,11.703891486832525,2.0,29.0,143.0,1.0,36.0,1.0,41.0,0.01864469106967109,13645.159727996444,120.6468587798094
3019,3020.0,90.9677056384977,11.703888451803724,2.0,43.0,155.0,1.0,32.0,0.0,29.0,0.01864468794339005,13645.155845774656,120.64682445424098
4945,4946.0,90.96713913457349,11.703822019906506,2.0,71.0,187.0,1.0,45.0,4.0,0.0,0.018644619514130562,13645.070870186022,120.64607312277651
4185,4186.0,90.96703866515386,11.703810238215553,2.0,57.0,173.0,1.0,59.0,9.0,11.0,0.018644607378208077,13645.05579977308,120.64593987420938
11631,11632.0,90.96692897001377,11.703797374657224,3.0,169.0,283.0,1.0,85.0,8.0,0.0,0.018644594127890657,13645.039345502066,120.64579438993869
2042,2043.0,90.96679350193955,11.703781488798718,1.0,29.0,147.0,1.0,25.0,8.0,37.0,0.01864457776440404,13645.019025290932,120.64561472405776
4991,4992.0,90.96582572992195,11.703668001621562,2.0,71.0,185.0,1.0,49.0,6.0,0.0,0.018644460865101277,13644.873859488293,120.64433120679303
8262,8263.0,90.96508970395404,11.703581690478142,1.0,127.0,242.0,1.0,11.0,3.0,0.0,0.018644371958920693,13644.763455593105,120.64335504503188
10413,10414.0,90.96371312693768,11.703420264195008,2.0,155.0,270.0,1.0,50.0,6.0,0.0,0.01864420567920391,13644.556969040652,120.6415293460712
10367,10368.0,90.96369674388446,11.703418343012716,2.0,155.0,269.0,1.0,45.0,4.0,0.0,0.01864420370025962,13644.554511582668,120.64150761788389
10086,10087.0,90.96325344945194,11.703366359453696,1.0,155.0,268.0,1.0,17.0,5.0,0.0,0.01864415015377167,13644.48801741779,120.64091969423335
9084,9085.0,90.96305358074942,11.703342921562914,1.0,141.0,255.0,1.0,5.0,1.0,0.0,0.018644126011202126,13644.458037112412,120.64065461637854
11040,11041.0,90.96208833541365,11.70322973068074,1.0,169.0,284.0,1.0,24.0,7.0,0.0,0.018644009417154394,13644.313250312049,120.63937445015074
6619,6620.0,90.96192678508942,11.703210786249683,1.0,99.0,212.0,1.0,29.0,9.0,0.0,0.01864398990314664,13644.289017763413,120.63916019242629
8403,8404.0,90.9617812894617,11.703193724495696,1.0,127.0,241.0,1.0,26.0,8.0,0.0,0.018643972328420192,13644.267193419255,120.63896722740277
9460,9461.0,90.96175972991432,11.703191196284374,2.0,141.0,254.0,1.0,43.0,4.0,0.0,0.01864396972419662,13644.263959487147,120.63893863383862
236,237.0,90.9607444392548,11.70307213676535,1.0,1.0,116.0,1.0,24.0,7.0,68.0,0.018643847085086276,13644.11166588822,120.63759209450238
4312,4313.0,90.96013876181252,11.703001111129208,3.0,57.0,171.0,1.0,71.0,3.0,13.0,0.018643773924031454,13644.020814271877,120.63678880876992
10461,10462.0,90.95978193756332,11.702959267620566,2.0,155.0,271.0,1.0,54.0,7.0,0.0,0.018643730822480758,13643.967290634499,120.63631556706011
3439,3440.0,90.9594429928672,11.702919520783423,3.0,43.0,156.0,1.0,75.0,4.0,28.0,0.01864368988064051,13643.91644893008,120.6358660382854
11826,11827.0,90.9591005452465,11.702879363170796,1.0,183.0,294.0,1.0,13.0,4.0,0.0,0.018643648515676313,13643.865081786975,120.63541186372215
9100,9101.0,90.95899245620775,11.70286668795425,1.0,141.0,255.0,1.0,6.0,1.0,0.0,0.01864363545937564,13643.848868431163,120.63526850955935
7557,7558.0,90.95728324181773,11.702666254471211,2.0,113.0,226.0,1.0,33.0,0.0,0.0,0.018643428999822693,13643.59248627266,120.63300164697311
539,540.0,90.95700106854424,11.702633165016575,2.0,1.0,116.0,1.0,54.0,7.0,68.0,0.018643394915531415,13643.550160281637,120.6326274118624
454,455.0,90.95635992388479,11.702557980266214,2.0,1.0,116.0,1.0,46.0,5.0,68.0,0.01864331747035073,13643.453988582718,120.63177708738036
5759,5760.0,90.95539256001298,11.70244454095086,2.0,85.0,198.0,1.0,35.0,1.0,0.0,0.018643200620492083,13643.308884001946,120.63049411142305
9723,9724.0,90.95465010611733,11.70235747602725,3.0,141.0,256.0,1.0,69.0,2.0,0.0,0.018643110937977915,13643.1975159176,120.62950942455879
10226,10227.0,90.95244480201745,11.702098867871085,2.0,155.0,269.0,1.0,31.0,0.0,0.0,0.01864284455486163,13642.866720302618,120.62658461806028
10110,10111.0,90.95146810806713,11.70198433445066,1.0,155.0,272.0,1.0,19.0,6.0,0.0,0.01864272657805728,13642.72021621007,120.62528926799354
7882,7883.0,90.95131360775845,11.701966216749815,3.0,113.0,230.0,1.0,64.0,1.0,0.0,0.018642707915658998,13642.697041163767,120.62508436042235
1214,1215.0,90.94960355718474,11.701765685210495,2.0,15.0,131.0,1.0,32.0,0.0,53.0,0.018642501355285494,13642.440533577712,120.62281638883918
731,732.0,90.94891213512476,11.70168460460847,3.0,1.0,114.0,1.0,73.0,4.0,70.0,0.018642417837065935,13642.336820268714,120.62189938345459
5380,5381.0,90.94880963983465,11.701672585350902,3.0,71.0,184.0,1.0,87.0,8.0,0.0,0.018642405456460443,13642.321445975198,120.62176344805657
7043,7044.0,90.94826776827992,11.70160904200391,3.0,99.0,214.0,1.0,71.0,3.0,0.0,0.018642340002743573,13642.240165241989,120.62104478551714
1825,1826.0,90.94649706978983,11.70140139849947,1.0,29.0,141.0,1.0,3.0,0.0,43.0,0.018642126116664288,13641.974560468474,120.6186963790316
5020,5021.0,90.94602642228328,11.701346207342894,2.0,71.0,185.0,1.0,52.0,7.0,0.0,0.018642069266253225,13641.903963342493,120.61807217809454
7931,7932.0,90.94474792215883,11.70119628218751,3.0,113.0,228.0,1.0,69.0,2.0,0.0,0.01864191483379714,13641.712188323823,120.6163765545873
6295,6296.0,90.94457334824412,11.70117581052639,3.0,85.0,200.0,1.0,87.0,8.0,0.0,0.018641893746684457,13641.686002236618,120.61614502419644
9626,9627.0,90.94441180592806,11.701156867034424,2.0,141.0,257.0,1.0,60.0,9.0,0.0,0.018641874233683544,13641.661770889208,120.61593077709291
12544,12545.0,90.94434175612628,11.701148652543695,3.0,183.0,295.0,1.0,85.0,8.0,0.0,0.018641865772236033,13641.651263418942,120.61583787284651
685,686.0,90.94360940177346,11.701062771957497,3.0,1.0,117.0,1.0,69.0,2.0,67.0,0.018641777309778236,13641.541410266018,120.6148665806014
9286,9287.0,90.94303014288504,11.70099484433106,1.0,141.0,256.0,1.0,25.0,8.0,0.0,0.018641707340014326,13641.454521432755,120.61409833273878
1744,1745.0,90.94296136432592,11.700986778914434,3.0,15.0,130.0,1.0,85.0,8.0,54.0,0.018641699032123912,13641.44420464889,120.61400711449062
9738,9739.0,90.94221376988028,11.700899111176836,3.0,141.0,259.0,1.0,71.0,3.0,0.0,0.018641608728800864,13641.332065482042,120.6130156099208
4532,4533.0,90.94205668134391,11.70088068996375,1.0,71.0,187.0,1.0,3.0,0.0,0.0,0.01864158975378546,13641.308502201588,120.61280726968688
2236,2237.0,90.94185048535434,11.700856510094553,2.0,29.0,143.0,1.0,44.0,4.0,41.0,0.018641564846990293,13641.27757280315,120.61253380020469
11415,11416.0,90.94112874440394,11.70077187410425,3.0,169.0,286.0,1.0,63.0,0.0,0.0,0.01864147766656981,13641.169311660591,120.6115765840901
1086,1087.0,90.94035016846145,11.700680573276879,1.0,15.0,129.0,1.0,19.0,6.0,55.0,0.018641383620953758,13641.052525269217,120.61054399000191
9295,9296.0,90.94003283500884,11.700643360713281,1.0,141.0,254.0,1.0,26.0,8.0,0.0,0.01864134528966637,13641.004925251325,120.61012312335389
303,304.0,90.93982617226557,11.70061912610954,2.0,1.0,116.0,1.0,31.0,0.0,68.0,0.018641320326496853,13640.973925839835,120.60984903483497
5546,5547.0,90.93931232410787,11.700558868966494,1.0,85.0,198.0,1.0,14.0,4.0,0.0,0.018641258257843622,13640.896848616181,120.60916753860461
1547,1548.0,90.939130792628,11.700537581416492,3.0,15.0,128.0,1.0,65.0,1.0,56.0,0.01864123633032697,13640.869618894201,120.60892678067376
929,930.0,90.93823474809633,11.70043250546611,1.0,15.0,130.0,1.0,3.0,0.0,54.0,0.018641128095489585,13640.73521221445,120.60773839270071
6719,6720.0,90.93772245616877,11.700372430816623,2.0,99.0,215.0,1.0,39.0,2.0,0.0,0.01864106621482725,13640.658368425316,120.60705896043604
11951,11952.0,90.93663766910664,11.700245221702025,1.0,183.0,298.0,1.0,26.0,8.0,0.0,0.018640935181460747,13640.495650365996,120.60562025080458
1391,1392.0,90.93497162239287,11.700049850338608,2.0,15.0,126.0,1.0,49.0,6.0,58.0,0.018640733936733735,13640.24574335893,120.60341063977833
9680,9681.0,90.93408360488343,11.699945715688528,3.0,141.0,254.0,1.0,65.0,1.0,0.0,0.018640626671544588,13640.112540732514,120.60223289772338
7540,7541.0,90.93311641576847,11.699832296866289,2.0,113.0,229.0,1.0,31.0,0.0,0.0,0.018640509843090663,13639.96746236527,120.60095015353907
12087,12088.0,90.93279267162794,11.699794332544155,2.0,183.0,297.0,1.0,40.0,3.0,0.0,0.01864047073747614,13639.918900744191,120.60052078465243
5731,5732.0,90.93262957748888,11.699775207075433,2.0,85.0,198.0,1.0,33.0,0.0,0.0,0.018640451037053606,13639.894436623332,120.60030447942822
7974,7975.0,90.93152428155018,11.699645592957934,3.0,113.0,227.0,1.0,73.0,4.0,0.0,0.018640317526458946,13639.728642232527,120.5988385696952
6198,6199.0,90.93021498871045,11.699492056850517,3.0,85.0,200.0,1.0,77.0,5.0,0.0,0.018640159374749325,13639.532248306567,120.59710210704303
4843,4844.0,90.92844834593872,11.699284888945725,2.0,71.0,185.0,1.0,35.0,1.0,0.0,0.018639945978999414,13639.267251890808,120.59475907949432
2842,2843.0,90.92827695742379,11.69926479082509,1.0,43.0,158.0,1.0,14.0,4.0,26.0,0.01863992527669481,13639.241543613569,120.5945317737716
4573,4574.0,90.92780880001841,11.699209891673807,1.0,71.0,187.0,1.0,8.0,2.0,0.0,0.01863986872718289,13639.171320002763,120.59391087535597
5149,5150.0,90.9277336035146,11.699201073647668,3.0,71.0,185.0,1.0,65.0,1.0,0.0,0.018639859644072353,13639.16004052719,120.59381114524483
11320,11321.0,90.9252801409147,11.69891336482818,2.0,169.0,283.0,1.0,53.0,7.0,0.0,0.018639563286292533,13638.792021137204,120.59055721606722
12247,12248.0,90.92468279546209,11.698843316254788,2.0,183.0,297.0,1.0,56.0,8.0,0.0,0.018639491131965537,13638.702419319314,120.58976498071895
4266,4267.0,90.92466776270048,11.698841553416383,3.0,57.0,174.0,1.0,67.0,2.0,10.0,0.018639489316133916,13638.700164405072,120.58974504336933
1803,1804.0,90.92379182685593,11.698738835540107,1.0,29.0,143.0,1.0,1.0,0.0,41.0,0.018639383510429836,13638.56877402839,120.58858332474261
540,541.0,90.9234813282598,11.698702424475782,2.0,1.0,116.0,1.0,54.0,7.0,68.0,0.0186393460048058,13638.522199238969,120.58817152289097
10756,10757.0,90.92306256133922,11.698653317170717,3.0,155.0,269.0,1.0,85.0,8.0,0.0,0.018639295421278988,13638.459384200884,120.58761612909711
12413,12414.0,90.9214384064889,11.698462858316905,3.0,183.0,297.0,1.0,72.0,3.0,0.0,0.018639099237035908,13638.215760973335,120.58546207757149
10124,10125.0,90.92130650826833,11.69844739108242,1.0,155.0,268.0,1.0,21.0,6.0,0.0,0.018639083304841937,13638.19597624025,120.58528714624447
5106,5107.0,90.921212819358,11.698436404517638,2.0,71.0,187.0,1.0,60.0,9.0,0.0,0.018639071988010916,13638.181922903701,120.58516289039522
12342,12343.0,90.92096627017398,11.698407492573073,3.0,183.0,298.0,1.0,66.0,1.0,0.0,0.01863904220694726,13638.144940526097,120.5848359020875
7605,7606.0,90.92077092804377,11.698384585497301,2.0,113.0,226.0,1.0,38.0,2.0,0.0,0.018639018611264716,13638.115639206564,120.58457682764424
6697,6698.0,90.91882040485883,11.698155854591462,2.0,99.0,214.0,1.0,37.0,2.0,0.0,0.018638783004534632,13637.823060728826,120.58198992686849
4981,4982.0,90.91851766333582,11.698120353171468,2.0,71.0,187.0,1.0,48.0,5.0,0.0,0.01863874643591949,13637.777649500373,120.58158841291223
1102,1103.0,90.9181087642918,11.698072403037138,1.0,15.0,126.0,1.0,20.0,6.0,58.0,0.018638697044375666,13637.71631464377,120.5810461064878
11427,11428.0,90.91798264988216,11.698057614049556,3.0,169.0,283.0,1.0,64.0,1.0,0.0,0.018638681810822778,13637.697397482325,120.58087884599756
6512,6513.0,90.9176080738117,11.698013688848071,1.0,99.0,216.0,1.0,19.0,6.0,0.0,0.018638636565206174,13637.641211071756,120.58038206075823
10809,10810.0,90.9174829969452,11.69799902152948,1.0,169.0,285.0,1.0,1.0,0.0,0.0,0.01863862145698052,13637.62244954178,120.5802161763199
8818,8819.0,90.9174219938234,11.697991867910687,3.0,127.0,244.0,1.0,68.0,2.0,0.0,0.01863861408832038,13637.61329907351,120.5801352703228
5847,5848.0,90.91732736047857,11.697980770595438,2.0,85.0,200.0,1.0,43.0,4.0,0.0,0.018638602657414398,13637.599104071785,120.58000976190792
8020,8021.0,90.91718344596138,11.697963894252652,3.0,113.0,227.0,1.0,78.0,5.0,0.0,0.0186385852737607,13637.577516894207,120.57981889384799
4496,4497.0,90.91666603509306,11.69790321932322,3.0,57.0,170.0,1.0,90.0,9.0,14.0,0.018638522774916157,13637.49990526396,120.57913267253721
781,782.0,90.91643168878883,11.6978757383669,3.0,1.0,117.0,1.0,79.0,6.0,67.0,0.018638494467871317,13637.464753318325,120.5788218684202
8298,8299.0,90.91642246423089,11.69787465663585,1.0,127.0,242.0,1.0,15.0,4.0,0.0,0.018638493353623015,13637.463369634634,120.57880963425848
7486,7487.0,90.91640376534323,11.697872463883902,1.0,113.0,228.0,1.0,26.0,8.0,0.0,0.018638491094956102,13637.460564801486,120.57878483467273
10466,10467.0,90.91542514727061,11.69775770482851,2.0,155.0,274.0,1.0,55.0,8.0,0.0,0.01863837288620568,13637.313772090592,120.57748693271964
7594,7595.0,90.91455735762521,11.697655942227993,2.0,113.0,228.0,1.0,37.0,2.0,0.0,0.018638268064598142,13637.183603643782,120.57633601807058
11487,11488.0,90.9145285258038,11.697652561222998,3.0,169.0,283.0,1.0,71.0,3.0,0.0,0.01863826458195953,13637.17927887057,120.57629777958064
12300,12301.0,90.91419883250902,11.697613899264738,3.0,183.0,299.0,1.0,61.0,0.0,0.0,0.018638224757816627,13637.129824876352,120.575860520569
3687,3688.0,90.9139459950157,11.69758424991254,1.0,57.0,169.0,1.0,10.0,3.0,15.0,0.018638194217201108,13637.091899252355,120.5755251923285
4658,4659.0,90.91392543313091,11.697581838693555,1.0,71.0,188.0,1.0,16.0,5.0,0.0,0.01863819173350061,13637.088814969637,120.57549792192428
10553,10554.0,90.91324036104133,11.69750150272994,3.0,155.0,266.0,1.0,64.0,1.0,0.0,0.01863810898263194,13636.9860541562,120.5745893382511
7077,7078.0,90.91269285038022,11.697437298105028,3.0,99.0,213.0,1.0,75.0,4.0,0.0,0.018638042848015533,13636.903927557034,120.57386319679074
3644,3645.0,90.91145919735139,11.697292632008795,1.0,57.0,174.0,1.0,5.0,1.0,10.0,0.018637893833269407,13636.71887960271,120.57222705219017
116,117.0,90.91117729995823,11.69725957490566,1.0,1.0,119.0,1.0,13.0,4.0,65.0,0.01863785978247544,13636.676594993734,120.57185318296847
1733,1734.0,90.91032256786188,11.697159343517406,3.0,15.0,130.0,1.0,84.0,7.0,54.0,0.018637756538155064,13636.548385179283,120.57071958602371
6687,6688.0,90.90957352918804,11.697071506420313,2.0,99.0,216.0,1.0,36.0,1.0,0.0,0.018637666060702978,13636.436029378205,120.56972616603188
8992,8993.0,90.90772361328814,11.696854573372411,3.0,127.0,241.0,1.0,85.0,8.0,0.0,0.01863744260674761,13636.158541993222,120.56727269666862
9889,9890.0,90.90743386449243,11.696820595563267,3.0,141.0,255.0,1.0,86.0,8.0,0.0,0.0186374076075851,13636.115079673866,120.5668884144462
8402,8403.0,90.90709790147665,11.696781198377156,1.0,127.0,241.0,1.0,26.0,8.0,0.0,0.018637367026143596,13636.064685221498,120.5664428401547
8847,8848.0,90.90686701540845,11.69675412319039,3.0,127.0,241.0,1.0,71.0,3.0,0.0,0.018637339137094047,13636.030052311267,120.56613662521015
1373,1374.0,90.9060811610197,11.696661968845554,2.0,15.0,129.0,1.0,48.0,5.0,55.0,0.01863724421265363,13635.912174152954,120.56509437801022
5043,5044.0,90.90562228280217,11.696608157831577,2.0,71.0,187.0,1.0,54.0,7.0,0.0,0.01863718878412155,13635.843342420325,120.56448578620977
8711,8712.0,90.90449921062095,11.696476459157438,2.0,127.0,244.0,1.0,57.0,8.0,0.0,0.01863705312669671,13635.674881593142,120.5629963005583
9775,9776.0,90.90444536422116,11.696470144781943,3.0,141.0,256.0,1.0,75.0,4.0,0.0,0.018637046622516827,13635.666804633174,120.56292488623495
